doctor_id,doctor_id,title,name,city1,city2,region,specialization,reviews,telemedicine,price
210,324648,,Cristiano Gonçalves,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,28.0,1,150.0
211,719460,Dr.,Pedro Burla,Uberlândia,uberlandia,minas-gerais-mg,psicologo,60.0,1,150.0
212,776385,,Guilherme Rodrigues,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicanalista,10.0,1,160.0
213,514913,,Clara Nicolato,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,31.0,1,200.0
214,317816,Prof.,Ângela Fernanda Santiago Pinheiro,Montes Claros,montes-claros,minas-gerais-mg,psicologo,32.0,1,300.0
215,769441,Prof.,Célia Miranda,Congonhas,congonhas,minas-gerais-mg,psicopedagogo,2.0,0,150.0
216,186683,Dra.,Paula Gomes,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,91.0,0,400.0
217,517866,Dr.,Marcelo Wagner Viana,Lavras,lavras,minas-gerais-mg,psiquiatra,170.0,1,495.0
218,694134,Dr.,Oswaldo Norbim,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,163.0,1,450.0
219,285935,,Maria Vitória Ferreira Pinto,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,21.0,0,290.0
220,235429,Dra.,Maria Luísa Toscano Hybner,Belo Horizonte,belo-horizonte,minas-gerais-mg,reumatologista,162.0,1,400.0
221,736830,Dra.,Cristiane Castedo,Jacutinga,jacutinga,minas-gerais-mg,reumatologista,129.0,1,250.0
222,408112,Dra.,Maria Fernanda Brandão De Resende Guimarães,Belo Horizonte,belo-horizonte,minas-gerais-mg,reumatologista,25.0,1,450.0
223,773887,Dr.,Thiago Wolf,Belo Horizonte,belo-horizonte,minas-gerais-mg,anestesiologista,9.0,1,400.0
224,232821,Dr.,Belini Maia,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-buco-maxilo-facial,205.0,0,500.0
225,195296,Dr.,Landerson Furtado Fonseca,Divinópolis,divinopolis,minas-gerais-mg,cirurgiao-vascular,157.0,0,200.0
226,460986,Dr.,Roger Lanes Silveira,Belo Horizonte,belo-horizonte,minas-gerais-mg,otorrino,15.0,0,400.0
227,97980,Dr.,Luiz Gonzaga Torres Júnior,Belo Horizonte,nova-lima,minas-gerais-mg,cirurgiao-do-aparelho-digestivo,101.0,1,450.0
228,756713,Dr.,Edílson Júlio De Souza Souto,Padre Paraíso,padre-paraiso,minas-gerais-mg,cirurgiao-geral,47.0,0,200.0
229,772092,Dr.,Luiz Fernando Apgaua Baumgratz,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-oncologico,7.0,0,350.0
230,750681,Dra.,Silvia Gandra,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,20.0,1,300.0
231,706127,Dr.,Ivan Barbosa Gerken,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-toracico,9.0,1,300.0
232,505145,Dra.,Manuella Pereira Soares,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,126.0,1,360.0
233,350825,Dra.,Fernanda Oliveira Magalhães,Uberaba,uberaba,minas-gerais-mg,endocrinologista,82.0,1,350.0
234,696318,Dra.,Maria Clara Menezes De Jesus Lisboa,Lagoa Santa,lagoa-santa,minas-gerais-mg,gastroenterologista,43.0,1,250.0
235,741502,Dr.,Lucas Ribeiro Silva Otaviano,Uberlândia,uberlandia,minas-gerais-mg,cardiologista-pediatrico,40.0,0,300.0
236,657694,Dra.,Ana Cristina Da Cruz Silva,Uberlândia,uberlandia,minas-gerais-mg,dermatologista,195.0,1,250.0
237,525235,Dr.,Yuri Lobato,Belo Horizonte,belo-horizonte,minas-gerais-mg,urologista,87.0,1,300.0
238,770802,Dr.,Rodrigo Cambraia Marques,Sete Lagoas,sete-lagoas,minas-gerais-mg,gastroenterologista,125.0,0,280.0
239,430681,Dr.,Igor Nolasco Segheto,Contagem,belo-horizonte,minas-gerais-mg,gastroenterologista,182.0,1,350.0
240,192863,Dr.,Carlos Alberto Leal Valias,Montes Claros,montes-claros,minas-gerais-mg,gastroenterologista,6.0,0,5.0
241,745523,Dr.,Antonio Eugenio Pedruzzi,Belo Horizonte,belo-horizonte,minas-gerais-mg,generalista,11.0,1,250.0
242,774714,Dr.,Ítalo Pena Guimarães,Belo Horizonte,belo-horizonte,minas-gerais-mg,generalista,10.0,1,115.0
243,629672,Dra.,Ana Karolina Maia,Uberaba,uberaba,minas-gerais-mg,geneticista,76.0,0,400.0
244,759871,Dr.,Felipe Ferreira Guimarães,Belo Horizonte,belo-horizonte,minas-gerais-mg,geriatra,15.0,1,450.0
245,768051,Dr.,Pedro De Castro Lopes,Nova Lima,nova-lima,minas-gerais-mg,geriatra,26.0,1,480.0
246,573719,Dra.,Daniella Melo,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,59.0,0,350.0
247,665378,Dr.,Gabriel Marquez,Uberlândia,uberlandia,minas-gerais-mg,hematologista,17.0,1,400.0
248,212816,Dr.,Antonio Geraldo Cardoso,João Pinheiro,joao-pinheiro,minas-gerais-mg,especialista-em-clinica-medica,17.0,0,350.0
249,395024,Dra.,Luisa Patricia Fogarolli De Carvalho,Alfenas,alfenas,minas-gerais-mg,infectologista,9.0,1,370.0
250,770163,Dra.,Samanta Rodrigues Sérgio,Belo Horizonte,belo-horizonte,minas-gerais-mg,geriatra,26.0,0,250.0
251,263002,Dr.,Omar Filogônio Macedo,Belo Horizonte,belo-horizonte,minas-gerais-mg,mastologista,227.0,0,400.0
252,383071,Dr.,Walace Braga Campos,Paracatu,paracatu,minas-gerais-mg,medico-do-trabalho,7.0,0,250.0
253,768613,Dra.,Helenice Maria Abrantes Soares,Capelinha,capelinha,minas-gerais-mg,medico-clinico-geral,47.0,0,250.0
254,774290,Dr.,Marco Antonio Torres,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,7.0,0,600.0
255,241890,Dr.,Silvio Miranda Signoretti,Lavras,lavras,minas-gerais-mg,psiquiatra,59.0,1,300.0
256,324378,Dra.,Flávia Carvalho Leão Reis,Belo Horizonte,belo-horizonte,minas-gerais-mg,nefrologista,22.0,1,400.0
257,756958,Dr.,Ricardo Dornas,Belo Horizonte,belo-horizonte,minas-gerais-mg,neurologista,41.0,1,300.0
258,573830,Dra.,Camila Cristiane Silva Camelo,Belo Horizonte,belo-horizonte,minas-gerais-mg,neurologista-pediatrico,26.0,0,400.0
259,766635,Dra.,Ana Paula Ferreira Batista Lopes,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,11.0,1,250.0
260,400997,Dra.,Isamara Simas De Oliveira Pena,Belo Horizonte,belo-horizonte,minas-gerais-mg,otorrino,35.0,1,300.0
261,319958,Dr.,Eduardo Lima Leite Praça,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,83.0,0,450.0
262,61941,Dr.,Daniel Fonseca Espinola,Belo Horizonte,santa-luzia,minas-gerais-mg,pneumologista,161.0,1,200.0
263,766170,Dra.,Nivia Brant Lemos,Belo Horizonte,belo-horizonte,minas-gerais-mg,pneumologista-pediatrico,21.0,0,300.0
264,769368,,Bruna Machado,Araxá,belo-horizonte,minas-gerais-mg,psicologo,50.0,1,150.0
265,762536,Prof.,Jônatas Casséte,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicanalista,8.0,1,250.0
266,20671,Dra.,Debora Gambarti Gusmão Banks,Divinópolis,divinopolis,minas-gerais-mg,psiquiatra,151.0,0,280.0
267,613501,Dra.,Caroline Viana Gomes,Belo Horizonte,belo-horizonte,minas-gerais-mg,reumatologista,93.0,0,350.0
268,320880,Dr.,Thales Azevedo,Belo Horizonte,belo-horizonte,minas-gerais-mg,reumatologista,140.0,1,450.0
269,590942,Dra.,Lilian Santuza Santos Porto,Belo Horizonte,belo-horizonte,minas-gerais-mg,reumatologista,12.0,0,450.0
270,40151,,Marcelo S Lima,Uberlândia,uberlandia,minas-gerais-mg,psicanalista,141.0,1,200.0
271,60286,Dra.,Aparecida De Paula Santos,Belo Horizonte,sao-paulo,minas-gerais-mg,psicologo,31.0,1,250.0
272,701175,Dr.,Eduardo Aparecido Oliveira,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,32.0,1,160.0
273,408348,Dr.,Rafael Soares Fogaça De Aguiar,Uberlândia,uberlandia,minas-gerais-mg,urologista,461.0,1,300.0
274,781141,Dr.,Gabriel Silva Cardoso,Contagem,contagem,minas-gerais-mg,urologista,5.0,0,700.0
275,689479,Dr.,Antônio Penido,Belo Horizonte,belo-horizonte,minas-gerais-mg,alergista,353.0,1,400.0
276,421029,Dr.,Jefferson Hooper Carmo,Ipatinga,ipatinga,minas-gerais-mg,cardiologista-pediatrico,40.0,0,200.0
277,89718,Dr.,Pablo Henrique De Andrade Santos,Patos de Minas,patos-de-minas,minas-gerais-mg,cirurgiao-da-mao,207.0,0,280.0
278,412917,Dr.,Rodrigo Fabiano Guedes Leite,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-do-aparelho-digestivo,502.0,1,200.0
279,304394,Dra.,Maria Emilia Carvalho E Carvalho,Belo Horizonte,belo-horizonte,minas-gerais-mg,coloproctologista,248.0,1,350.0
280,766420,Dra.,Amanda Figueiredo,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,14.0,1,450.0
281,748706,Dra.,Fernanda Ramos De Carvalho Pumputis,Belo Horizonte,belo-horizonte,minas-gerais-mg,endocrinologista-pediatrico,60.0,1,450.0
282,696387,Dra.,Katia Mendes,Belo Horizonte,belo-horizonte,minas-gerais-mg,endocrinologista-pediatrico,8.0,1,300.0
283,693077,Dra.,Joice Ferreira Alves,Uberlândia,uberlandia,minas-gerais-mg,especialista-em-medicina-preventiva,8.0,0,350.0
284,661590,Dra.,Bruna Barbosa Coimbra Corlaite,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,1.0,0,250.0
285,244836,Dr.,Conrado Cristovam Lourenço Pires Cruz,São João del Rei,sao-joao-del-rei,minas-gerais-mg,generalista,458.0,1,350.0
286,676754,Dra.,Laura De Mello Andrade,Belo Horizonte,belo-horizonte,minas-gerais-mg,geneticista,15.0,0,500.0
287,696654,Dr.,Thales Gonçalves,Varginha,varginha,minas-gerais-mg,geriatra,104.0,1,400.0
288,778752,Dr.,Fernando Augusto Dos Santos,Belo Horizonte,belo-horizonte,minas-gerais-mg,medico-do-trabalho,0.0,0,89.0
289,286223,Dr.,Ricardo Vieira Ribeiro,Santa Luzia,belo-horizonte,minas-gerais-mg,psiquiatra,1.0,0,350.0
290,721710,Dr.,Cristiano Barbalho Vargas,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,9.0,1,500.0
291,736173,Dr.,Bruno Victor Da Costa,Belo Horizonte,belo-horizonte,minas-gerais-mg,neurocirurgiao,8.0,1,200.0
292,765216,Dr.,Jorge Menenguci,Governador Valadares,governador-valadares,minas-gerais-mg,nefrologista,16.0,1,300.0
293,202903,Dr.,Luis Gustavo Trindade,Belo Horizonte,belo-horizonte,minas-gerais-mg,medico-clinico-geral,462.0,1,500.0
294,744365,Dra.,Juliana Fernandes Batista Coutinho,Belo Horizonte,belo-horizonte,minas-gerais-mg,neurologista-pediatrico,20.0,0,300.0
295,112943,Dra.,Ana Lara,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,90.0,0,300.0
296,784252,Dra.,Fernanda Ribeiro,Governador Valadares,governador-valadares,minas-gerais-mg,nutrologo,1.0,0,550.0
297,758299,Dr.,Luiz Fernando Oliveira,Montes Claros,montes-claros,minas-gerais-mg,ortopedista-traumatologista,82.0,0,300.0
298,756854,Dr.,Daniel Messias Martins Alves Neiva,Conselheiro Lafaiete,ribeirao-preto,minas-gerais-mg,pneumologista-pediatrico,12.0,1,300.0
299,70966,Dra.,Simone Alípio,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,40.0,1,100.0
300,690422,Dr.,Maurício Henriques Damasceno,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,44.0,1,180.0
301,664850,,Cirano Araújo,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,48.0,1,100.0
302,304401,Dr.,Guilherme Ribeiro Loss,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,92.0,0,450.0
303,18669,Dr.,Leandro Boson Gambogi,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,204.0,1,500.0
304,709112,Dr.,André Cunha Coelho Da Rocha,Belo Horizonte,nova-lima,minas-gerais-mg,urologista,1.0,1,480.0
305,42437,Dr.,Fernando Augusto Leone,Nova Lima,belo-horizonte,minas-gerais-mg,urologista,206.0,1,200.0
306,727554,Dr.,Eloy Leite Praça Filho,Belo Horizonte,belo-horizonte,minas-gerais-mg,alergista,277.0,0,500.0
307,544059,Dr.,Marcio Aurelio Vilela Ribeiro,Belo Horizonte,belo-horizonte,minas-gerais-mg,cardiologista,90.0,1,450.0
308,705272,Dra.,Mariana Carraro,Uberlândia,uberlandia,minas-gerais-mg,cardiologista-pediatrico,7.0,0,180.0
309,24858,Dr.,Marcelo Portes Rocha Martins,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-geral,43.0,1,200.0
310,721033,Dr.,Bruno Aquino Marcelino,Juiz de Fora,juiz-de-fora,minas-gerais-mg,cirurgiao-oncologico,51.0,1,350.0
311,287726,Dra.,Gabriela Queiroz Guliatto,Uberlândia,uberlandia,minas-gerais-mg,dermatologista,72.0,1,400.0
312,518492,Dr.,Flavio De Melo Garcia,Poços de Caldas,pocos-de-caldas,minas-gerais-mg,dentista,4.0,1,200.0
313,335045,Dr.,Regis Ribas Chaves,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,105.0,0,190.0
314,569173,Dra.,Nayara Fraga De Miranda,Uberlândia,uberlandia,minas-gerais-mg,dentista,160.0,1,70.0
315,231921,Dra.,Luciana Breder,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,69.0,0,600.0
316,757313,,Camila Monteiro Oliveira,Lagoa Santa,lagoa-santa,minas-gerais-mg,educador-fisico,0.0,0,150.0
317,743296,,Heverson Gonçalves Rangel,Juiz de Fora,juiz-de-fora,minas-gerais-mg,educador-fisico,0.0,0,50.0
318,775673,Dra.,Carolina Maziero Versiani,Belo Horizonte,belo-horizonte,minas-gerais-mg,endocrinologista-pediatrico,1.0,0,300.0
319,770189,Dra.,Marina Nasser Santiago,Belo Horizonte,belo-horizonte,minas-gerais-mg,geriatra,7.0,0,250.0
320,765238,Dr.,Thiago Faier,Sete Lagoas,belo-horizonte,minas-gerais-mg,cardiologista,105.0,0,300.0
321,775463,Dr.,Iedo Avelino Dias Da Silveira,Belo Horizonte,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,54.0,0,450.0
322,705429,Dra.,Uxcilene Souza Melo Teixeira,Montes Claros,montes-claros,minas-gerais-mg,dermatologista,141.0,1,400.0
323,784118,Dra.,Janaina Senra,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,0.0,0,380.0
324,775810,,Rafaella Ramos,Belo Horizonte,belo-horizonte,minas-gerais-mg,fonoaudiologo,8.0,0,145.0
325,771546,Dr.,Pedro Ivo Dumont Pires,Belo Horizonte,belo-horizonte,minas-gerais-mg,gastroenterologista,39.0,0,300.0
326,776058,Dra.,Elaine Laranjeira,Belo Horizonte,belo-horizonte,minas-gerais-mg,gastroenterologista,47.0,1,300.0
327,497308,Dra.,Priscilla Pereira Dos Reis,Belo Horizonte,belo-horizonte,minas-gerais-mg,gastroenterologista,23.0,1,400.0
328,239412,Dra.,Adriana Silveira Gatti,Belo Horizonte,belo-horizonte,minas-gerais-mg,generalista,45.0,0,450.0
329,669016,Dra.,Amanda Lopes Dias Coelho,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,17.0,0,280.0
330,770179,Dr.,Edson Alexandre Silva Carvalho,Belo Horizonte,belo-horizonte,minas-gerais-mg,hematologista,64.0,1,180.0
331,507717,Dra.,Ana Lorena Figueiredo Durães,Montes Claros,montes-claros,minas-gerais-mg,homeopata,17.0,1,250.0
332,739059,Dr.,Adalberto Nogueira,Belo Horizonte,belo-horizonte,minas-gerais-mg,nefrologista,29.0,0,300.0
333,695734,Dr.,Eduardo Lasmar,Divinópolis,divinopolis,minas-gerais-mg,medico-clinico-geral,0.0,0,300.0
334,137842,Dr.,Márcio Eduardo De Castro Corrêa De Marins,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-pediatrico,4.0,0,350.0
335,507170,Dr.,Carlos Eduardo Dos Santos,São João del Rei,sao-joao-del-rei,minas-gerais-mg,nefrologista,10.0,1,250.0
336,779814,Dra.,Nathália Jamille Moreira Nascimento David,Belo Horizonte,belo-horizonte,minas-gerais-mg,neurologista-pediatrico,8.0,0,300.0
337,756664,,Fernanda Caetano Camini,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,66.0,1,130.0
338,745663,Dr.,Flávio Santana,Uberlândia,uberaba,minas-gerais-mg,nutrologo,2.0,1,350.0
339,181366,Dr.,Fabiano Calixto,Monte Carmelo,monte-carmelo,minas-gerais-mg,oftalmologista,123.0,1,220.0
340,438072,Dr.,Bruno Godinho Silva,Montes Claros,montes-claros,minas-gerais-mg,ortopedista-traumatologista,36.0,0,300.0
341,145168,Dr.,Paulo Henrique Caldeira Cunha,Belo Horizonte,belo-horizonte,minas-gerais-mg,otorrino,507.0,1,300.0
342,190348,Dr.,Guilherme Sidnei De Oliveira,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,97.0,1,250.0
343,548821,,Gustavo Andrade,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,14.0,1,150.0
344,26371,Dr.,Rafael Gonçalves Lima,Curvelo,curvelo,minas-gerais-mg,psiquiatra,368.0,1,400.0
345,312067,Dr.,Luís Gustavo Drumond,Lagoa Santa,lagoa-santa,minas-gerais-mg,psiquiatra,56.0,1,350.0
346,91941,Dr.,Adilson Canaan Junior,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,59.0,0,350.0
347,745318,Dr.,Thiago De Oliveira Gonçalves,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,43.0,1,400.0
348,697585,Dr.,Thiago Abdala,Juiz de Fora,juiz-de-fora,minas-gerais-mg,radiologista,26.0,0,200.0
349,522977,Dr.,Humberto Resende,Uberlândia,uberlandia,minas-gerais-mg,reumatologista,18.0,0,300.0
350,343900,Dr.,Rafael De Oliveira Fraga .,Juiz de Fora,juiz-de-fora,minas-gerais-mg,reumatologista,66.0,0,400.0
351,760887,Dra.,Marcella Mello,Belo Horizonte,belo-horizonte,minas-gerais-mg,reumatologista,39.0,1,350.0
352,694957,,Candice Oliveira,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,26.0,1,150.0
353,574183,Dr.,Fernando Henrique Fernandes Neves Ribeiro,Juiz de Fora,juiz-de-fora,minas-gerais-mg,urologista,79.0,0,250.0
354,181689,Dr.,Lucas Mendes Nogueira,Nova Lima,nova-lima,minas-gerais-mg,urologista,33.0,1,600.0
355,448701,Dr.,Luiz Khoury José,Juiz de Fora,juiz-de-fora,minas-gerais-mg,urologista,85.0,1,300.0
356,26967,Dr.,Alisson Cesar Freitas Alvarenga,Contagem,contagem,minas-gerais-mg,urologista,17.0,0,200.0
357,693037,Dr.,Ricardo Lopes Sousa,Belo Horizonte,belo-horizonte,minas-gerais-mg,urologista,22.0,1,250.0
358,744416,Dra.,Karina Napoles,Belo Horizonte,belo-horizonte,minas-gerais-mg,infectologista,38.0,0,300.0
359,668252,Dr.,Guilherme Otávio Varino Cornelio,Belo Horizonte,belo-horizonte,minas-gerais-mg,medico-clinico-geral,30.0,1,350.0
360,222016,Dra.,Keyla Daniele Lacerda Rodrigues,Belo Horizonte,belo-horizonte,minas-gerais-mg,mastologista,129.0,0,250.0
361,468895,Dra.,Juliana Lima Ribeiro,Uberaba,uberaba,minas-gerais-mg,alergista,71.0,1,500.0
362,767115,Dra.,Érica Carla Lage De Oliveira,Belo Horizonte,belo-horizonte,minas-gerais-mg,anestesiologista,0.0,0,250.0
363,277664,Dr.,Guilherme Jonas Da Silva Ribeiro,Contagem,belo-horizonte,minas-gerais-mg,angiologista,312.0,1,350.0
364,748611,Dr.,João Felipe Sales,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-vascular,46.0,0,200.0
365,266932,Dr.,Augusto Vilela,Belo Horizonte,belo-horizonte,minas-gerais-mg,cardiologista,132.0,1,320.0
366,153871,Dr.,Diego Paim Carvalho Garcia,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-do-aparelho-digestivo,190.0,1,300.0
367,435602,Dr.,Jedson Murta Pinto Coelho,Capelinha,capelinha,minas-gerais-mg,cirurgiao-geral,28.0,0,280.0
368,281313,Dr.,Bernardo Rosa E Souza,Uberlândia,uberlandia,minas-gerais-mg,coloproctologista,352.0,1,300.0
369,231485,Dra.,Érica Amarante Rodrigues Dourado,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,230.0,0,400.0
370,759984,Dra.,Patricia Gabriela Silva Santos,Montes Claros,montes-claros,minas-gerais-mg,especialista-em-medicina-estetica,56.0,0,1100.0
371,737987,,Claudia Fernandes Da Silva,Belo Horizonte,belo-horizonte,minas-gerais-mg,fonoaudiologo,27.0,1,210.0
372,180340,Dr.,Diogo Umann,Belo Horizonte,belo-horizonte,minas-gerais-mg,generalista,71.0,0,150.0
373,688809,Dra.,Livia Maria Ferreira Sobrinho,Belo Horizonte,belo-horizonte,minas-gerais-mg,geneticista,1.0,0,420.0
374,372473,Dra.,Erika Hansen,Belo Horizonte,belo-horizonte,minas-gerais-mg,geriatra,24.0,1,450.0
375,741579,Dra.,Márcia Braga,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,24.0,0,400.0
376,147455,Dr.,Hemmerson Henrique Magioni,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,14.0,0,450.0
377,691558,Dr.,Flávio Lins,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,71.0,1,200.0
378,346523,Dr.,Rafael Meirelles,Uberaba,uberaba,minas-gerais-mg,neurocirurgiao,110.0,1,380.0
379,2238,Dr.,Camilo Augusto De Azeredo Coutinho Junior,Betim,betim,minas-gerais-mg,neurologista,681.0,1,300.0
380,201428,Dr.,Marcos Antonio Oliveira,Passos,passos,minas-gerais-mg,neurocirurgiao,2.0,0,500.0
381,775533,Dr.,Luis Claudio Freitas Pereira De Melo,Belo Horizonte,belo-horizonte,minas-gerais-mg,neurologista-pediatrico,18.0,0,300.0
382,54744,,Geise Carvalho,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,196.0,1,280.0
383,39556,Dra.,Cristiane Sousa Rocha Ribeiro,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutrologo,32.0,0,350.0
384,313384,Dr.,Fabiano Robert,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutrologo,24.0,0,400.0
385,502873,Dr.,Marcio Rodrigues Da Silva,Uberlândia,uberlandia,minas-gerais-mg,oftalmologista,297.0,0,220.0
386,739812,Dr.,Nelson Vilasboas Abreu Filho,Montes Claros,montes-claros,minas-gerais-mg,ortopedista-traumatologista,44.0,1,300.0
387,734728,Dr.,Dânovan Mendonça,Belo Horizonte,belo-horizonte,minas-gerais-mg,pneumologista,72.0,1,250.0
388,702662,Dra.,Isabela Marugeiro De Paula Teodoro,Belo Horizonte,belo-horizonte,minas-gerais-mg,pneumologista-pediatrico,6.0,0,150.0
389,682400,,Deodato Batista De Almeida Filho Almeida,Uberlândia,uberlandia,minas-gerais-mg,podologista,0.0,0,40.0
390,230973,,Karina De Melo Calab Soares,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,12.0,1,150.0
391,667480,,Andrea Mafra,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,74.0,0,200.0
392,497762,Dr.,José Mauro Barbosa Reis,Belo Horizonte,contagem,minas-gerais-mg,psiquiatra,152.0,1,400.0
393,517762,Dra.,Jaqueline Bifano Mendes Brito,Ipatinga,ipatinga,minas-gerais-mg,psiquiatra,64.0,1,500.0
394,758418,Dr.,Marcos Regalin,Belo Horizonte,belo-horizonte,minas-gerais-mg,radioterapeuta,0.0,0,600.0
395,63772,Dr.,Edson Lago,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,48.0,1,150.0
396,531232,,Fernanda Canesso,Belo Horizonte,belo-horizonte,minas-gerais-mg,terapeuta-ocupacional,2.0,0,100.0
397,697800,Dra.,Isabela Mina,Uberlândia,araguari,minas-gerais-mg,alergista,22.0,0,350.0
398,742201,Dra.,Ludmila Vieira,Nova Lima,nova-lima,minas-gerais-mg,dermatologista,64.0,0,300.0
399,692699,Dr.,Cristiano Miranda,Nova Lima,belo-horizonte,minas-gerais-mg,cardiologista,38.0,0,400.0
400,724802,Dr.,Samuel Lucas Do Nascimento Reis,Lagoa Santa,lagoa-santa,minas-gerais-mg,cirurgiao-de-cabeca-e-pescoco,8.0,1,150.0
401,87949,Dr.,Rafael De Abreu,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,36.0,1,350.0
402,768817,Dr.,Rustan Barroso Mendes Moreira,Paraopeba,paraopeba,minas-gerais-mg,endocrinologista,153.0,0,350.0
403,165786,Dra.,Sucena Nader Donato Castro,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,156.0,0,300.0
404,758968,Dra.,Lara Vieira Marçal,Ipatinga,ipatinga,minas-gerais-mg,endocrinologista-pediatrico,14.0,0,500.0
405,555264,Dr.,Danilo Caldeira Rocha,Belo Horizonte,belo-horizonte,minas-gerais-mg,gastroenterologista,276.0,0,250.0
406,78940,Dra.,Júlia Faria Campos,Belo Horizonte,belo-horizonte,minas-gerais-mg,gastroenterologista,16.0,0,400.0
407,737303,Dr.,Gustavo Freitas Oliveira Silva Furtado,Lavras,lavras,minas-gerais-mg,especialista-em-diagnostico-por-imagem,2.0,0,130.0
